feature	importance
d__Eukaryota;p__Nemertea;c__Anopla;o__Palaeonemertea;f__Palaeonemertea;g__Palaeonemertea;__	0.0
d__Eukaryota;p__Nemertea;c__Anopla;o__Heteronemertea;f__Heteronemertea;g__Heteronemertea;s__Nemertean_sp.	0.0
d__Eukaryota;p__Nemertea;c__Anopla;o__Heteronemertea;f__Heteronemertea;g__Heteronemertea;s__Lineus_bilineatus	0.0
d__Eukaryota;p__Ochrophyta;__;__;__;__;__	0.0
d__Eukaryota;p__Nucleariidae_and_Fonticula_group;c__Nucleariidae_and_Fonticula_group;o__Nucleariidae_and_Fonticula_group;f__Nucleariidae;g__Nuclearia;s__uncultured_Chytridiomycota	0.0
d__Eukaryota;p__Apusomonadidae;c__Apusomonadidae;o__Apusomonadidae;f__Apusomonadidae;g__Amastigomonas;s__Amastigomonas_sp.	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Ochromonadales;f__Ochromonadales;g__Ochromonas;s__Spumella-like_flagellate	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Ochromonadales;f__Ochromonadales;g__Ochromonas;s__Ochromonas_sp.	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Synurales;f__Synurales;g__Synura;s__Synura_uvella	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Synurales;f__Synurales;g__Mallomonas;s__uncultured_Synurales	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__P34.48;f__P34.48;g__P34.48;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__uncultured;f__uncultured;g__uncultured;s__uncultured_stramenopile	0.0
d__Eukaryota;p__Arthropoda;c__Ellipura;o__Collembola;f__Collembola;g__Collembola;s__Sminthuridae_environmental	0.0
d__Eukaryota;p__Arthropoda;c__Ellipura;o__Collembola;f__Collembola;g__Collembola;s__Podura_aquatica	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Lankesteria;s__Lankesteria_hesperidiiformis	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Lecudina;s__Lecudina_cf.	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Hoplorhynchus;s__Hoplorhynchus_acanthatholius	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Gregarina;s__Enterocystis_dorypterygis	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Eugregarinorida;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Eugregarinorida;s__Syncystis_mirabilis	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Nematopsis;s__Nematopsis_temporariae	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Monocystis;s__Monocystis_agilis	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Monocystis;__	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Lecudina;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Lecudina;s__Lecudina_polymorpha	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Lankesteria;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Catenulida;o__Catenulida;f__Stenostomidae;g__Stenostomidae;s__Stenostomum_sp.	0.0
d__Eukaryota;p__Platyhelminthes;c__Catenulida;o__Catenulida;f__Stenostomidae;g__Stenostomidae;s__Stenostomum_leucops	0.0
d__Eukaryota;p__Platyhelminthes;c__Catenulida;o__Catenulida;f__Stenostomidae;g__Stenostomidae;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Catenulida;o__Catenulida;f__Catenulidae;g__Catenulidae;s__Catenula_turgida	0.0
d__Eukaryota;p__Platyhelminthes;c__Catenulida;o__Catenulida;f__Catenulidae;g__Catenulidae;s__Catenula_lemnae	0.0
d__Eukaryota;p__Platyhelminthes;c__Catenulida;o__Catenulida;f__Catenulidae;g__Catenulidae;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Rhabditophora;o__Macrostomida;f__Macrostomida;g__Macrostomida;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Rhabditophora;o__Lecithoepitheliata;f__Lecithoepitheliata;g__Lecithoepitheliata;__	0.0
d__Eukaryota;p__Ochrophyta;c__Pinguiophyceae;o__Pinguiochrysidales;f__Pinguiochrysidales;__;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Monogenea;o__Monopisthocotylea;f__Gyrodactylidae;g__Gyrodactylidae;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Cestoda;o__Tetraphyllidea;f__Tetraphyllidea;g__Tetraphyllidea;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Cestoda;o__Lecanicephalidea;f__Lecanicephalidea;g__Lecanicephalidea;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Cestoda;__;__;__;__	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Lagenidium;s__Lagenidium_giganteum	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Haptoglossa;__	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Halodaphnea;s__uncultured_stramenopile	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Aphanomyces;s__Aphanomyces_sp.	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Aphanomyces;s__Aphanomyces_astaci	0.0
d__Eukaryota;p__Platyhelminthes;c__Monogenea;o__Polyopisthocotylea;__;__;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Rhabditophora;o__Rhabdocoela;f__Kalyptorhynchia;g__Kalyptorhynchia;s__Placorhynchus_octaculeatus	0.0
d__Eukaryota;p__Platyhelminthes;c__Rhabditophora;o__Rhabdocoela;f__Kalyptorhynchia;g__Kalyptorhynchia;s__Gyratrix_hermaphroditus	0.0
d__Eukaryota;p__Platyhelminthes;c__Rhabditophora;o__Rhabdocoela;f__Kalyptorhynchia;g__Kalyptorhynchia;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Trematoda;o__Strigeidida;f__Strigeidida;g__Strigeidida;s__Psettarium_nolani	0.0
d__Eukaryota;p__Platyhelminthes;c__Trematoda;o__Strigeidida;f__Strigeidida;g__Strigeidida;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Trematoda;o__Opisthorchiida;f__Opisthorchiida;g__Opisthorchiida;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Trematoda;o__Echinostomida;f__Echinostomida;g__Echinostomida;__	0.0
d__Eukaryota;p__Platyhelminthes;c__Trematoda;__;__;__;__	0.0
d__Eukaryota;p__Porifera;c__Demospongiae;o__Dictyoceratida;f__Dictyoceratida;g__Dictyoceratida;s__Chelonaplysilla_erecta	0.0
d__Eukaryota;p__Phragmoplastophyta;c__Zygnematophyceae;o__Zygnematophyceae;f__Zygnematophyceae;g__Zygnematophyceae;__	0.0
d__Eukaryota;p__Porifera;c__Demospongiae;o__Clionaida;f__Clionaida;g__Clionaida;s__Spheciospongia_vesparium	0.0
d__Eukaryota;p__Porifera;c__Demospongiae;o__Biemnida;f__Biemnida;g__Biemnida;s__Biemna_fistulosa	0.0
d__Eukaryota;p__Porifera;c__Calcarea;o__Leucosolenida;f__Leucosolenida;g__Leucosolenida;__	0.0
d__Eukaryota;p__Phragmoplastophyta;c__Embryophyta;o__Magnoliophyta;f__Magnoliophyta;g__Magnoliophyta;s__Zea_mays	0.0
d__Eukaryota;p__Phragmoplastophyta;c__Embryophyta;o__Magnoliophyta;f__Magnoliophyta;g__Magnoliophyta;s__Phaseoleae_environmental	0.0
d__Eukaryota;p__Phragmoplastophyta;c__Embryophyta;o__Magnoliophyta;f__Magnoliophyta;g__Magnoliophyta;s__Juncus_effusus	0.0
d__Eukaryota;p__Phragmoplastophyta;c__Embryophyta;o__Magnoliophyta;f__Magnoliophyta;g__Magnoliophyta;s__Helianthus_annuus	0.0
d__Eukaryota;p__Phragmoplastophyta;c__Embryophyta;o__Magnoliophyta;f__Magnoliophyta;g__Magnoliophyta;s__Erythranthe_guttata	0.0
d__Eukaryota;p__Phragmoplastophyta;c__Zygnematophyceae;o__Zygnematophyceae;f__Zygnematophyceae;g__Zygnematophyceae;s__Spirogyra_sp.	0.0
d__Eukaryota;p__Porifera;c__Demospongiae;o__Demospongiae;f__Demospongiae;g__Demospongiae;__	0.0
d__Eukaryota;p__Aphelidea;c__Aphelidea;o__Aphelidea;f__Aphelidea;g__uncultured;s__uncultured_fungus	0.0
d__Eukaryota;p__Aphelidea;c__Aphelidea;o__Aphelidea;f__Aphelidea;g__Paraphelidium;s__uncultured_fungus	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Cryptosporida;f__Cryptosporida;g__Cryptosporidium;s__Colpodella_sp.	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Cryptosporida;f__Cryptosporida;g__Cryptosporidium;s__Colpodella_angusta	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Cryptosporida;f__Cryptosporida;g__Cryptosporidium;__	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Coccidia;f__Eimeriorina;g__Margolisiella;__	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Coccidia;f__Eimeriorina;g__Goussia;s__Eimeria_subepithelialis	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Coccidia;f__Eimeriorina;g__Goussia;__	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Peronosporomycetes;s__Olpidiopsis_pyropiae	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Coccidia;f__Eimeriorina;g__Eimeria;__	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Eugregarinorida;s__Lecudina_longissima	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;__;__	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Archigregarinorida;g__Selenidium;s__Selenidium_sp.	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Archigregarinorida;g__Selenidium;s__Selenidium_sabellae	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Archigregarinorida;g__Selenidium;s__Selenidium_cf.	0.0
d__Eukaryota;p__Ochrophyta;c__Raphidophyceae;o__Chattonellales;f__Chattonellales;g__Gonyostomum;s__Gonyostomum_semen	0.0
d__Eukaryota;p__Ochrophyta;c__Raphidophyceae;o__Chattonellales;f__Chattonellales;g__Chloromorum;s__Chloromorum_sp.	0.0
d__Eukaryota;p__Ochrophyta;c__Pinguiophyceae;o__Pinguiochrysidales;f__Pinguiochrysidales;g__Phaeomonas;s__Phaeomonas_parva	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Coccidia;f__Eimeriorina;g__Eimeriorina;s__Apicomplexa_sp.	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Peronosporomycetes;s__Ochromonadaceae_environmental	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Peronosporomycetes;s__Myzocytiopsis_sp.	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Peronosporomycetes;s__Hyaloperonospora_parasitica	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Peronosporomycetes;s__Atkinsiella_dubia	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__uncultured;__	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Pythium;s__Pythium_heterothallicum	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Phytophthora;__	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Peronosporomycetes;s__uncultured_Hyaloperonospora	0.0
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Peronosporomycetes;s__Pythium_cystogenes	0.0
d__Eukaryota;p__Apicomplexa;c__Apicomplexa;o__Apicomplexa;f__Apicomplexa;g__Apicomplexa;__	0.0
d__Eukaryota;p__Phragmoplastophyta;c__Charophyceae;o__Charales;f__Charales;g__Chara;__	0.0
d__Eukaryota;p__Phragmoplastophyta;__;__;__;__;__	0.0
d__Eukaryota;p__Aphelidea;c__Aphelidea;o__Aphelidea;f__Aphelidea;g__Paraphelidium;s__Paraphelidium_tribonemae	0.0
d__Eukaryota;p__Aphelidea;c__Aphelidea;o__Aphelidea;f__Aphelidea;g__Aphelidium;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Aphelidea;c__Aphelidea;o__Aphelidea;f__Aphelidea;g__Aphelidea;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Aphelidea;c__Aphelidea;o__Aphelidea;f__Aphelidea;__;__	0.0
d__Eukaryota;p__Annelida;c__Polychaeta;o__Terebellida;f__Terebellida;g__Terebellida;s__Lysilla_sp.	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Coccidia;f__Adeleorina;g__Adelina;s__Adelina_grylli	0.0
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Coccidia;f__Adeleorina;__;__	0.0
d__Eukaryota;p__Phragmoplastophyta;c__Embryophyta;o__Magnoliophyta;f__Magnoliophyta;g__Magnoliophyta;s__Arabidopsis_thaliana	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Spongomonadida;f__Spongomonadida;g__Spongomonas;s__metagenome	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Spongomonadida;f__Spongomonadida;g__Spongomonas;s__Spongomonas_minima	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Spongomonadida;f__Spongomonadida;g__Spongomonas;__	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Marimonadida;f__Marimonadida;g__Pseudopirsonia;s__uncultured_Rhizaria	0.0
d__Eukaryota;p__Cercozoa;c__Novel_Clade_10;o__Novel_Clade_10;f__Novel_Clade_10;g__Novel_Clade_10;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Novel_Clade_10;o__Novel_Clade_10;f__Novel_Clade_10;g__Novel_Clade_10;s__Aquavolon_dientrani	0.0
d__Eukaryota;p__Cercozoa;c__Metromonadea;o__Metromonadea;f__Metromonadea;g__Micrometopion;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Metromonadea;o__Metromonadea;f__Metromonadea;g__Micrometopion;s__Micrometopion_nutans	0.0
d__Eukaryota;p__Gastrotricha;c__Gastrotricha;o__Chaetonotida;f__Chaetonotida;g__Chaetonotida;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Gymnophrys;s__uncultured_freshwater	0.0
d__Eukaryota;p__Cercozoa;c__Novel_Clade_Gran-3;o__Novel_Clade_Gran-3;f__Novel_Clade_Gran-3;g__Novel_Clade_Gran-3;s__uncultured_freshwater	0.0
d__Eukaryota;p__Cercozoa;c__Novel_Clade_2;o__Novel_Clade_2;f__Novel_Clade_2;g__Novel_Clade_2;s__uncultured_freshwater	0.0
d__Eukaryota;p__Cercozoa;c__Novel_Clade_12;o__Novel_Clade_12;f__Novel_Clade_12;g__Novel_Clade_12;s__uncultured_freshwater	0.0
d__Eukaryota;p__Cercozoa;c__Novel_Clade_12;o__Novel_Clade_12;f__Novel_Clade_12;g__Novel_Clade_12;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Novel_Clade_10;o__Novel_Clade_10;f__Novel_Clade_10;g__Novel_Clade_10;s__uncultured_freshwater	0.0
d__Eukaryota;p__Cercozoa;c__Phytomyxea;o__Phytomyxea;f__Phytomyxea;g__Plasmodiophora;s__Plasmodiophora_brassicae	0.0
d__Eukaryota;p__Cercozoa;c__Phytomyxea;o__Phytomyxea;f__Phytomyxea;g__Phytomyxea;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Phytomyxea;o__Phytomyxea;f__Phytomyxea;g__Phagomyxa;s__Phagomyxa_bellerocheae	0.0
d__Eukaryota;p__Cercozoa;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Kraken;s__metagenome	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__Tulasnella;s__Tulasnella_asymmetrica	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Boletales;__;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes;f__Agaricomycetes;g__Agaricomycetes;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales;__;__	0.0
d__Eukaryota;p__Cercozoa;c__Phytomyxea;o__Phytomyxea;f__Phytomyxea;g__uncultured;__	0.0
d__Eukaryota;p__Cercozoa;c__Phytomyxea;o__Phytomyxea;f__Phytomyxea;g__Polymyxa;s__Polymyxa_betae	0.0
d__Eukaryota;p__Cercozoa;c__Phytomyxea;o__Phytomyxea;f__Phytomyxea;g__Polymyxa;__	0.0
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Rhizaspididae;g__Rhogostoma;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Rhizaspididae;g__Rhogostoma;__	0.0
d__Eukaryota;p__Cercozoa;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Gymnophrys;__	0.0
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Protaspidae;g__Protaspis;s__Protaspis_sp.	0.0
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Incertae_Sedis;f__Incertae_Sedis;__;__	0.0
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Ebriacea;f__Ebriacea;g__Ebria;s__Cercozoa_sp.	0.0
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Ventrifissuridae;g__Ventrifissuridae;s__Ventrifissura_artocarpoidea	0.0
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Ventrifissuridae;g__Ventrifissuridae;s__Cercozoa_sp.	0.0
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Thecofilosea;f__Thecofilosea;g__uncultured;s__uncultured_Eimeriidae	0.0
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Incertae_Sedis;f__Incertae_Sedis;g__Pseudodifflugia;s__Pseudodifflugia_cf.	0.0
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Incertae_Sedis;f__Incertae_Sedis;g__Lecythium;__	0.0
d__Eukaryota;p__Cercozoa;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Gymnophrys;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Protaspidae;g__Protaspis;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Hyphodontia;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__Tulasnella;s__uncultured_Tulasnella	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbaceae;g__Pseudobensingtonia;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__uncultured;f__uncultured;g__uncultured;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__uncultured;f__uncultured;g__uncultured;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__uncultured;g__uncultured;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;__;__	0.0
d__Eukaryota;p__Cercozoa;c__Phytomyxea;o__Phytomyxea;f__Phytomyxea;g__Maullinia;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Incertae_Sedis;g__Tilletiopsis;__	0.0
d__Eukaryota;p__Basidiomycota;c__Exobasidiomycetes;__;__;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Cystobasidiomycetes;o__Incertae_Sedis;f__Incertae_Sedis;g__Buckleyzyma;s__Buckleyzyma_aurantiaca	0.0
d__Eukaryota;p__Basidiomycota;c__Cystobasidiomycetes;o__Incertae_Sedis;f__Incertae_Sedis;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Bannoa;s__Bannoa_ogasawarensis	0.0
d__Eukaryota;p__Basidiomycota;c__Cystobasidiomycetes;__;__;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Kondoa;__	0.0
d__Eukaryota;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;f__Incertae_Sedis;g__Sympodiomycopsis;s__Sympodiomycopsis_paphiopedili	0.0
d__Eukaryota;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;__;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;__;__;__	0.0
d__Eukaryota;p__Cercozoa;c__Phytomyxea;o__Phytomyxea;f__Phytomyxea;__;__	0.0
d__Eukaryota;p__Cercozoa;c__Novel_Clade_Gran-5;o__Novel_Clade_Gran-5;f__Novel_Clade_Gran-5;g__Novel_Clade_Gran-5;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Imbricatea;g__Nudifila;s__metagenome	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;g__uncultured;s__uncultured_Euglyphidae	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;g__Trinema;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;g__Trinema;__	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;g__Tracheleuglypha;s__Tracheleuglypha_dentata	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Thaumatomonadida;g__CCe;s__Cercozoa_sp.	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Thaumatomonadida;g__Thaumatomonas;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Hymenochaetaceae;s__unidentified	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Thaumatomonadida;g__Thaumatomastix;s__uncultured_Thaumatomastix	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Marimonadida;f__Marimonadida;g__Pseudopirsonia;s__Pseudopirsonia_mucosa	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Marimonadida;f__Marimonadida;g__NAMAKO-15;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;__	0.0
d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Derxomyces;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Russulales;__;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporales;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Coriolaceae;g__Coriolaceae;s__Oxyporus_sp.	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;__;__;__	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Thaumatomonadida;g__Thaumatomonadidae;__	0.0
d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlorophyceae;f__Chlorophyceae;g__Chlorophyceae;s__Aphanochaete_sp.	0.0
d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chaetopeltidales;f__Chaetopeltidales;g__Chaetopeltidales;s__Dicranochaete_sp.	0.0
d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;__;__;__;__	0.0
d__Eukaryota;p__Chlorophyta;c__Chlorodendrophyceae;o__Chlorodendrophyceae;f__Chlorodendrophyceae;g__Chlorodendrophyceae;s__Scherffelia_dubia	0.0
d__Eukaryota;p__Chlorophyta;c__Chlorodendrophyceae;o__Chlorodendrales;f__Chlorodendrales;g__Tetraselmis;s__uncultured_prasinophyte	0.0
d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlorophyceae;f__Chlorophyceae;g__Chlorophyceae;s__uncultured_Dunaliellaceae	0.0
d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlorophyceae;f__Chlorophyceae;g__Chlorophyceae;s__phytoplankton_environmental	0.0
d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlorophyceae;f__Chlorophyceae;g__Chlorophyceae;s__Phacotus_lenticularis	0.0
d__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__Tulasnella;s__Tulasnella_violea	0.0
d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlorophyceae;f__Chlorophyceae;g__Chlorophyceae;s__Chlamydomonas_sp.	0.0
d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlorophyceae;f__Chlorophyceae;g__Chlorophyceae;s__Chlamydomonas_neoplanoconvexa	0.0
d__Eukaryota;p__Chlorophyta;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Picocystis;__	0.0
d__Eukaryota;p__Chlorophyta;c__Clade_VII;o__Subclade_B;f__Subclade_B;g__Subclade_B;s__uncultured_eukaryote	0.0
